Date,Open,High,Low,Close,Adj Close,Volume
2016-04-12,49.90,50.36,48.73,49.56,49.56,28816000
2016-04-13,49.70,51.10,49.47,50.91,50.91,24628000
2016-04-14,50.60,51.37,50.21,50.37,50.37,20661000
2016-04-15,50.26,50.92,49.82,50.90,50.90,18762000
2016-04-18,50.45,51.66,50.33,50.78,50.78,21357000
2016-04-19,50.62,50.87,48.25,49.47,49.47,31787500
2016-04-20,49.25,50.73,48.30,49.99,49.99,25970500
2016-04-21,49.80,50.18,49.38,49.66,49.66,13915500
2016-04-22,49.78,50.80,49.14,50.75,50.75,18931500
2016-04-25,50.60,51.48,50.15,50.36,50.36,18351500
2016-04-26,50.41,51.15,49.88,50.75,50.75,16119000
2016-04-27,50.55,51.00,49.88,50.29,50.29,16029000
2016-04-28,49.97,50.69,49.49,49.54,49.54,12595000
2016-04-29,49.63,49.69,47.56,48.15,48.15,27069000
2016-05-02,48.30,48.64,46.96,48.36,48.36,19219500
2016-05-03,47.47,47.78,46.32,46.46,46.46,21511000
2016-05-04,46.06,46.89,44.08,44.51,44.51,43502500
2016-05-05,45.69,45.73,41.96,42.31,42.31,56274000
2016-05-06,42.17,43.27,41.62,42.99,42.99,28426000
2016-05-09,43.14,43.23,41.36,41.78,41.78,23882000
2016-05-10,41.51,41.89,41.00,41.74,41.74,20353000
2016-05-11,41.52,43.10,41.21,41.79,41.79,25809500
2016-05-12,42.29,42.33,40.73,41.46,41.46,18252500
2016-05-13,41.56,42.24,41.34,41.52,41.52,14114000
2016-05-16,41.63,42.63,41.58,41.66,41.66,14747000
2016-05-17,41.81,41.96,40.80,40.93,40.93,14218000
2016-05-18,41.83,43.06,41.55,42.23,42.23,28087500
2016-05-19,42.72,43.36,41.46,43.04,43.04,34331500
2016-05-20,43.40,44.11,43.27,44.06,44.06,45035500
2016-05-23,43.97,44.52,43.17,43.24,43.24,25512500
2016-05-24,43.32,43.75,43.04,43.58,43.58,15069000
2016-05-25,43.58,44.27,43.30,43.92,43.92,15634000
2016-05-26,44.10,45.05,43.81,45.02,45.02,20362000
2016-05-27,45.00,45.19,44.15,44.61,44.61,18251500
2016-05-31,44.61,44.95,44.30,44.65,44.65,13945000
2016-06-01,44.30,44.48,43.38,43.91,43.91,14913500
2016-06-02,43.92,43.98,43.42,43.79,43.79,10164000
2016-06-03,44.00,44.39,43.60,43.80,43.80,11145000
2016-06-06,43.60,44.18,43.09,44.14,44.14,11247500
2016-06-07,44.45,46.89,44.30,46.47,46.47,31068000
2016-06-08,46.76,48.17,46.52,47.10,47.10,29860000
2016-06-09,47.00,47.07,45.41,45.87,45.87,22460500
2016-06-10,45.48,45.59,43.68,43.76,43.76,30133000
2016-06-13,43.90,45.15,43.53,43.57,43.57,20965000
2016-06-14,43.78,44.44,42.51,42.99,42.99,17901000
2016-06-15,43.39,44.38,43.03,43.54,43.54,14542500
2016-06-16,43.48,43.61,42.70,43.59,43.59,12201500
2016-06-17,43.56,44.00,42.90,43.09,43.09,15563000
2016-06-20,43.90,44.75,43.65,43.94,43.94,17777500
2016-06-21,44.14,44.51,43.76,43.92,43.92,22645000
2016-06-22,39.89,41.19,39.15,39.33,39.33,118712000
2016-06-23,39.14,39.51,38.43,39.28,39.28,50653500
2016-06-24,38.01,39.02,37.95,38.63,38.63,35132500
2016-06-27,38.17,39.76,37.57,39.71,39.71,36027000
2016-06-28,40.38,40.81,39.88,40.36,40.36,31062000
2016-06-29,41.03,42.36,40.60,42.04,42.04,29974500
2016-06-30,42.59,42.70,41.80,42.46,42.46,24215500
2016-07-01,41.23,43.65,41.20,43.30,43.30,27000000
2016-07-05,41.95,42.91,41.60,42.80,42.80,25876500
2016-07-06,42.00,43.05,41.80,42.89,42.89,24599500
2016-07-07,42.62,43.62,42.60,43.19,43.19,18060000
2016-07-08,43.56,43.96,42.90,43.36,43.36,20374000
2016-07-11,43.99,45.36,43.90,44.96,44.96,27149000
2016-07-12,44.82,45.50,44.64,44.93,44.93,22856500
2016-07-13,45.10,45.12,44.06,44.51,44.51,17835500
2016-07-14,44.62,44.99,44.21,44.31,44.31,13379000
2016-07-15,44.50,44.55,43.93,44.08,44.08,11171000
2016-07-18,43.93,45.42,43.66,45.25,45.25,17060500
2016-07-19,45.00,45.82,44.95,45.05,45.05,15575500
2016-07-20,45.29,45.96,45.00,45.67,45.67,12842500
2016-07-21,45.20,45.57,43.82,44.10,44.10,22143500
2016-07-22,44.40,44.90,43.78,44.45,44.45,12898500
2016-07-25,44.45,46.28,44.27,46.00,46.00,22453500
2016-07-26,45.54,46.00,45.06,45.90,45.90,17150000
2016-07-27,45.87,46.67,45.38,45.70,45.70,14445000
2016-07-28,45.59,46.15,45.32,46.12,46.12,12095500
2016-07-29,46.14,47.06,46.05,46.96,46.96,15354000
2016-08-01,47.10,47.33,45.88,46.00,46.00,20081500
2016-08-02,45.87,45.97,44.28,45.44,45.44,19672000
2016-08-03,45.47,45.94,44.84,45.16,45.16,19439000
2016-08-04,45.14,46.17,44.41,46.12,46.12,20735000
2016-08-05,46.00,46.40,45.48,46.01,46.01,16026000
2016-08-08,45.60,45.92,45.22,45.23,45.23,11318000
2016-08-09,45.36,46.31,45.33,45.82,45.82,11039000
2016-08-10,45.65,45.97,44.92,45.13,45.13,11691500
2016-08-11,45.23,45.51,44.68,44.98,44.98,9404500
2016-08-12,45.08,45.33,44.81,45.12,45.12,9067500
2016-08-15,45.20,45.90,44.99,45.12,45.12,10171500
2016-08-16,45.10,45.44,44.68,44.72,44.72,11335500
2016-08-17,44.87,44.97,44.56,44.65,44.65,8935500
2016-08-18,44.76,45.13,44.46,44.70,44.70,8572500
2016-08-19,44.71,45.03,44.51,45.00,45.00,8297500
2016-08-22,44.83,45.02,44.54,44.59,44.59,10327500
2016-08-23,44.86,45.70,44.56,44.97,44.97,23922000
2016-08-24,45.41,45.43,44.44,44.52,44.52,12853500
2016-08-25,44.62,44.76,44.15,44.19,44.19,8812500
2016-08-26,44.43,44.57,43.76,44.00,44.00,11195000
2016-08-29,44.03,44.08,43.00,43.04,43.04,16331500
2016-08-30,43.22,43.22,42.10,42.27,42.27,15844500
2016-08-31,42.09,42.52,41.73,42.40,42.40,16382500
2016-09-01,41.80,42.22,40.10,40.15,40.15,39715500
2016-09-02,40.47,40.64,39.24,39.56,39.56,29887000
2016-09-06,39.80,40.65,39.80,40.57,40.57,21953000
2016-09-07,41.10,41.30,40.14,40.34,40.34,18204500
2016-09-08,39.91,39.98,39.27,39.47,39.47,16889500
2016-09-09,39.82,39.98,38.74,38.89,38.89,18785000
2016-09-12,39.00,40.27,38.82,39.66,39.66,18576000
2016-09-13,39.41,39.70,38.69,39.21,39.21,17947000
2016-09-14,39.15,39.58,38.97,39.28,39.28,11272500
2016-09-15,39.30,40.50,39.28,40.08,40.08,15386000
2016-09-16,40.08,41.14,39.80,41.08,41.08,15539000
2016-09-19,41.40,41.89,41.00,41.27,41.27,11497500
2016-09-20,41.37,41.55,40.78,40.93,40.93,12052500
2016-09-21,41.27,41.40,40.31,41.04,41.04,13167500
2016-09-22,41.28,41.46,40.60,41.29,41.29,11914500
2016-09-23,41.20,42.04,41.13,41.49,41.49,14526000
2016-09-26,41.30,42.20,41.30,41.80,41.80,11972000
2016-09-27,41.93,42.00,40.92,41.16,41.16,16866000
2016-09-28,41.50,41.65,41.05,41.25,41.25,10442000
2016-09-29,41.12,41.47,40.12,40.14,40.14,13635000
2016-09-30,40.44,41.00,39.91,40.81,40.81,12931500
2016-10-03,42.46,43.13,41.65,42.74,42.74,29999500
2016-10-04,42.62,42.66,41.76,42.28,42.28,17707500
2016-10-05,42.45,42.63,41.62,41.69,41.69,9387500
2016-10-06,40.49,40.84,40.04,40.20,40.20,23517000
2016-10-07,40.20,40.26,39.16,39.32,39.32,17465000
2016-10-10,40.27,40.83,39.93,40.19,40.19,16581500
2016-10-11,40.37,40.44,39.66,40.02,40.02,11642000
2016-10-12,40.19,40.78,40.08,40.30,40.30,9853500
2016-10-13,40.10,40.18,39.41,40.05,40.05,12473000
2016-10-14,40.13,40.29,39.26,39.30,39.30,21349500
2016-10-17,39.41,39.68,38.40,38.79,38.79,22770500
2016-10-18,39.20,39.89,38.65,39.82,39.82,28402500
2016-10-19,39.95,41.33,39.61,40.71,40.71,34956000
2016-10-20,40.42,40.60,39.41,39.82,39.82,25364500
2016-10-21,39.72,40.31,39.48,40.02,40.02,14717000
2016-10-24,40.20,40.79,40.05,40.55,40.55,13758000
2016-10-25,40.58,40.94,40.24,40.47,40.47,12225000
2016-10-26,40.20,40.64,40.02,40.45,40.45,28164000
2016-10-27,42.27,42.74,40.33,40.80,40.80,65468500
2016-10-28,40.80,41.06,39.97,39.99,39.99,21400500
2016-10-31,40.50,40.50,39.16,39.55,39.55,23461500
2016-11-01,39.61,39.70,37.62,38.16,38.16,35300000
2016-11-02,38.01,38.54,37.50,37.60,37.60,21267000
2016-11-03,37.80,38.29,37.41,37.48,37.48,13265000
2016-11-04,37.80,38.69,37.19,38.11,38.11,25730000
2016-11-07,38.72,38.86,38.01,38.64,38.64,19350500
2016-11-08,38.76,39.50,38.25,38.99,38.99,16338000
2016-11-09,37.38,38.40,36.79,38.01,38.01,40865500
2016-11-10,38.21,38.32,36.08,37.07,37.07,33751500
2016-11-11,36.85,37.78,36.60,37.71,37.71,19942500
2016-11-14,37.60,37.65,35.64,36.29,36.29,32761000
2016-11-15,36.56,37.29,36.41,36.75,36.75,19510000
2016-11-16,36.53,36.95,36.24,36.79,36.79,17172000
2016-11-17,36.70,37.90,36.42,37.73,37.73,24435500
2016-11-18,38.13,38.60,37.00,37.00,37.00,26051500
2016-11-21,37.01,37.78,36.88,36.90,36.90,21805000
2016-11-22,37.17,38.29,36.74,38.23,38.23,28017000
2016-11-23,38.12,39.13,37.80,38.63,38.63,24459500
2016-11-25,38.73,39.45,38.73,39.33,39.33,11830500
2016-11-28,39.10,39.87,38.91,39.22,39.22,22646000
2016-11-29,39.11,39.35,37.90,37.91,37.91,22196500
2016-11-30,38.20,38.38,37.50,37.88,37.88,17735500
2016-12-01,37.65,37.71,36.20,36.38,36.38,25632000
2016-12-02,36.58,36.98,36.00,36.29,36.29,20211500
2016-12-05,36.50,37.78,36.50,37.36,37.36,20361000
2016-12-06,37.10,37.32,36.54,37.17,37.17,16958000
2016-12-07,37.23,38.68,37.00,38.63,38.63,27309500
2016-12-08,38.41,38.50,37.91,38.46,38.46,15970500
2016-12-09,38.17,38.77,38.16,38.44,38.44,13612500
2016-12-12,38.56,38.88,38.24,38.49,38.49,12194500
2016-12-13,38.64,40.26,38.60,39.63,39.63,34119500
2016-12-14,39.75,40.60,39.35,39.74,39.74,20754500
2016-12-15,39.68,40.15,39.48,39.52,39.52,16098000
2016-12-16,39.62,40.52,39.52,40.50,40.50,18984500
2016-12-19,40.50,40.89,39.97,40.55,40.55,17440500
2016-12-20,40.61,41.80,40.50,41.76,41.76,23445500
2016-12-21,41.69,42.45,41.48,41.54,41.54,26038000
2016-12-22,41.64,42.00,41.30,41.69,41.69,15555500
2016-12-23,41.60,42.69,41.54,42.67,42.67,23352500
2016-12-27,42.98,44.45,42.88,43.91,43.91,29578500
2016-12-28,44.31,44.76,43.44,43.95,43.95,18912500
2016-12-29,43.71,43.84,42.82,42.94,42.94,20225000
2016-12-30,43.26,43.50,42.34,42.74,42.74,23213000
2017-01-03,42.97,44.07,42.19,43.40,43.40,29616500
2017-01-04,42.95,45.60,42.86,45.40,45.40,56067500
2017-01-05,45.28,45.50,44.39,45.35,45.35,29558500
2017-01-06,45.39,46.06,45.09,45.80,45.80,27639500
2017-01-09,45.79,46.38,45.60,46.26,46.26,19897500
2017-01-10,46.40,46.40,45.38,45.97,45.97,18300000
2017-01-11,45.81,46.00,45.34,45.95,45.95,18254000
2017-01-12,45.81,46.14,45.12,45.92,45.92,18951000
2017-01-13,46.00,47.57,45.92,47.55,47.55,30465000
2017-01-17,47.34,47.99,46.87,47.12,47.12,23087500
2017-01-18,47.33,47.94,47.12,47.67,47.67,18845000
2017-01-19,49.45,49.74,48.15,48.75,48.75,38661500
2017-01-20,49.09,49.20,48.60,48.95,48.95,21021500
2017-01-23,49.17,50.18,49.10,49.78,49.78,31314500
2017-01-24,50.00,50.96,49.93,50.92,50.92,24827500
2017-01-25,51.46,51.69,50.36,50.89,50.89,25713000
2017-01-26,50.86,51.15,50.15,50.50,50.50,15760500
2017-01-27,50.28,50.60,49.70,50.59,50.59,15831500
2017-01-30,50.51,51.06,49.42,50.13,50.13,19005500
2017-01-31,49.85,51.18,49.54,50.39,50.39,20580500
2017-02-01,50.61,50.64,49.81,49.85,49.85,19794000
2017-02-02,49.67,50.48,49.54,50.31,50.31,12499000
2017-02-03,50.38,50.44,49.94,50.27,50.27,10933500
2017-02-06,50.20,51.56,50.13,51.55,51.55,17812500
2017-02-07,51.64,52.00,51.28,51.50,51.50,21224000
2017-02-08,51.47,52.67,51.24,52.42,52.42,19665000
2017-02-09,53.25,54.24,53.23,53.84,53.84,39101000
2017-02-10,53.96,54.19,53.22,53.85,53.85,18098500
2017-02-13,54.15,56.16,54.10,56.12,56.12,35148000
2017-02-14,55.81,57.48,55.72,56.20,56.20,36726000
2017-02-15,56.00,56.45,55.29,55.95,55.95,24739500
2017-02-16,55.52,56.00,53.70,53.79,53.79,35386500
2017-02-17,53.16,54.58,52.83,54.45,54.45,31285500
2017-02-21,55.09,56.28,54.80,55.48,55.48,28383500
2017-02-22,56.06,56.69,54.52,54.70,54.70,43775000
2017-02-23,52.80,52.93,51.11,51.20,51.20,74576000
2017-02-24,50.53,51.65,50.04,51.40,51.40,40858000
2017-02-27,49.63,49.67,48.40,49.25,49.25,57304000
2017-02-28,48.84,50.20,48.78,50.00,50.00,30390500
2017-03-01,50.84,50.97,49.82,50.00,50.00,24047500
2017-03-02,49.94,50.66,49.65,50.10,50.10,16759000
2017-03-03,50.15,50.38,49.80,50.31,50.31,14597000
2017-03-06,49.58,50.34,49.50,50.24,50.24,16777500
2017-03-07,50.38,50.78,49.66,49.72,49.72,17297500
2017-03-08,49.40,50.01,49.06,49.37,49.37,18626000
2017-03-09,49.53,49.73,48.60,48.98,48.98,19396500
2017-03-10,49.24,49.30,48.60,48.74,48.74,15331500
2017-03-13,48.96,49.37,48.56,49.23,49.23,15113000
2017-03-14,49.22,51.62,49.20,51.60,51.60,37992000
2017-03-15,51.40,52.20,50.85,51.15,51.15,26654000
2017-03-16,52.48,53.15,51.81,52.41,52.41,35661000
2017-03-17,52.80,53.07,52.24,52.30,52.30,32487500
2017-03-20,52.12,52.91,51.76,52.38,52.38,18071500
2017-03-21,52.57,52.96,50.05,50.14,50.14,34543000
2017-03-22,50.31,51.01,50.10,51.00,51.00,20296500
2017-03-23,51.08,51.53,50.66,50.96,50.96,16601000
2017-03-24,51.14,52.78,51.00,52.63,52.63,28236500
2017-03-27,52.12,54.11,51.95,54.04,54.04,31154000
2017-03-28,55.40,56.14,55.00,55.49,55.49,39938000
2017-03-29,55.67,55.92,55.11,55.48,55.48,18381000
2017-03-30,55.61,56.40,55.44,55.58,55.58,20742000
2017-03-31,55.75,55.94,55.26,55.66,55.66,16473000
2017-04-03,57.38,59.80,56.92,59.70,59.70,69443000
2017-04-04,59.38,60.96,58.91,60.74,60.74,50673000
2017-04-05,60.41,60.98,58.84,59.00,59.00,39404500
2017-04-06,59.38,60.39,58.82,59.74,59.74,27603000
2017-04-07,59.50,60.54,59.43,60.51,60.51,22898000
2017-04-10,61.83,62.75,61.74,62.48,62.48,38322500
2017-04-11,62.68,62.69,61.10,61.74,61.74,28623000
2017-04-12,61.27,61.69,59.26,59.37,59.37,30253500
2017-04-13,59.34,61.48,59.06,60.80,60.80,46423000
2017-04-17,60.54,60.80,59.74,60.29,60.29,20693500
2017-04-18,59.94,60.17,59.58,60.05,60.05,15178500
2017-04-19,60.49,61.32,60.42,61.10,61.10,19490000
2017-04-20,61.30,61.83,60.05,60.50,60.50,30747000
2017-04-21,60.40,61.28,60.08,61.12,61.12,22549000
2017-04-24,61.84,62.11,61.20,61.61,61.61,25417500
2017-04-25,61.60,62.80,61.17,62.76,62.76,33688500
2017-04-26,62.47,62.90,61.80,62.03,62.03,23475000
2017-04-27,62.34,62.62,61.50,61.73,61.73,17343000
2017-04-28,61.97,62.96,61.60,62.81,62.81,22527500
2017-05-01,62.98,65.45,62.96,64.57,64.57,44148000
2017-05-02,64.80,65.53,63.31,63.78,63.78,26914000
2017-05-03,63.53,64.31,62.09,62.20,62.20,35667000
2017-05-04,61.49,61.55,58.15,59.09,59.09,70760000
2017-05-05,59.60,61.71,59.36,61.67,61.67,40886500
2017-05-08,62.18,62.76,61.16,61.44,61.44,35032500
2017-05-09,61.88,64.40,61.82,64.25,64.25,48382500
2017-05-10,64.31,65.10,63.62,65.04,65.04,28708000
2017-05-11,64.68,65.20,63.92,64.62,64.62,23769000
2017-05-12,65.10,65.40,64.31,64.96,64.96,20608000
2017-05-15,63.68,64.04,62.51,63.18,63.18,38110000
2017-05-16,63.52,64.01,63.03,63.40,63.40,20762500
2017-05-17,62.88,62.93,61.10,61.22,61.22,33559500
2017-05-18,61.40,62.79,61.06,62.61,62.61,28269000
2017-05-19,63.10,63.30,62.04,62.17,62.17,23438000
2017-05-22,62.56,62.87,61.36,62.07,62.07,21646000
2017-05-23,62.09,62.15,60.70,60.77,60.77,21592000
2017-05-24,61.30,62.20,61.08,62.04,62.04,25166500
2017-05-25,62.20,63.39,61.56,63.37,63.37,25070000
2017-05-26,63.46,65.10,63.26,65.03,65.03,39011000
2017-05-30,65.20,67.26,65.15,67.02,67.02,38914500
2017-05-31,67.54,68.58,67.03,68.20,68.20,49817000
2017-06-01,68.80,68.98,67.46,68.07,68.07,38040000
2017-06-02,67.95,68.58,67.19,67.97,67.97,27951000
2017-06-05,67.70,69.69,66.84,69.46,69.46,33922000
2017-06-06,68.94,71.90,67.99,70.57,70.57,55434000
2017-06-07,71.27,72.10,71.03,71.93,71.93,46990000
2017-06-08,72.75,74.38,72.04,74.00,74.00,45307500
2017-06-09,74.88,75.37,70.96,71.46,71.46,86307000
2017-06-12,71.60,72.90,70.12,71.80,71.80,52588500
2017-06-13,73.52,75.20,73.32,75.19,75.19,59039500
2017-06-14,76.22,76.85,75.26,76.13,76.13,64092000
2017-06-15,74.50,75.09,73.30,75.07,75.07,52132500
2017-06-16,75.60,75.60,74.02,74.28,74.28,33655000
2017-06-19,75.00,75.34,73.56,73.96,73.96,32746500
2017-06-20,75.33,75.78,73.95,74.45,74.45,37193500
2017-06-21,74.87,75.40,73.60,75.28,75.28,24616000
2017-06-22,75.60,77.00,74.71,76.52,76.52,37649000
2017-06-23,76.49,77.40,75.87,76.69,76.69,32229000
2017-06-26,77.34,77.39,74.62,75.50,75.50,33020500
2017-06-27,75.28,75.28,72.40,72.47,72.47,34982000
2017-06-28,73.34,74.35,72.50,74.25,74.25,31512500
2017-06-29,74.12,74.20,70.82,72.15,72.15,41105000
2017-06-30,72.74,73.35,71.92,72.32,72.32,29242500
2017-07-03,74.05,74.27,70.30,70.52,70.52,31527000
2017-07-05,69.44,69.45,65.27,65.42,65.42,85233500
2017-07-06,63.45,64.16,61.26,61.77,61.77,96622500
2017-07-07,62.70,63.40,61.48,62.64,62.64,70884500
2017-07-10,62.58,63.59,60.63,63.21,63.21,69104500
2017-07-11,63.20,65.46,62.86,65.44,65.44,57797000
2017-07-12,66.08,66.62,64.90,65.90,65.90,51730500
2017-07-13,66.02,66.32,63.99,64.68,64.68,42972500
2017-07-14,64.64,65.68,64.24,65.56,65.56,28126000
2017-07-17,65.11,65.42,62.69,63.91,63.91,49384500
2017-07-18,63.50,65.83,63.13,65.65,65.65,31868500
2017-07-19,65.65,66.33,64.64,65.05,65.05,31785000
2017-07-20,65.38,66.04,64.84,65.98,65.98,25831000
2017-07-21,65.89,66.25,65.16,65.68,65.68,24508000
2017-07-24,66.05,68.68,66.00,68.50,68.50,43185500
2017-07-25,69.00,69.12,66.83,67.92,67.92,34946000
2017-07-26,68.07,69.10,67.62,68.77,68.77,24104000
2017-07-27,69.20,69.50,65.26,66.89,66.89,41512000
2017-07-28,67.38,67.92,66.50,67.01,67.01,24402000
2017-07-31,67.10,68.30,64.21,64.69,64.69,42675500
2017-08-01,64.60,64.89,63.23,63.91,63.91,41515500
2017-08-02,63.79,65.42,62.24,65.18,65.18,65457500
2017-08-03,69.07,70.00,68.63,69.42,69.42,67675000
2017-08-04,69.40,71.45,68.66,71.38,71.38,46344500
2017-08-07,71.47,71.90,70.55,71.03,71.03,31622500
2017-08-08,71.51,73.72,71.48,73.04,73.04,37249000
2017-08-09,72.20,74.00,71.79,72.71,72.71,34460500
2017-08-10,72.32,73.33,70.93,71.08,71.08,35464500
2017-08-11,71.39,72.25,70.72,71.57,71.57,21829000
2017-08-14,72.93,73.53,72.52,72.76,72.76,22596000
2017-08-15,73.04,73.10,71.87,72.47,72.47,15425500
2017-08-16,72.60,73.30,72.50,72.58,72.58,17069000
2017-08-17,72.24,72.66,70.32,70.38,70.38,25138500
2017-08-18,70.58,70.80,69.16,69.49,69.49,27041000
2017-08-21,69.16,69.16,66.37,67.57,67.57,32477000
2017-08-22,68.23,68.45,67.47,68.27,68.27,21610000
2017-08-23,67.80,70.70,67.66,70.55,70.55,24772500
2017-08-24,70.50,71.33,69.95,70.59,70.59,22923500
2017-08-25,70.85,71.14,69.46,69.61,69.61,17420000
2017-08-28,69.46,69.47,67.94,69.13,69.13,18820000
2017-08-29,67.90,69.81,67.75,69.47,69.47,20368500
2017-08-30,69.93,70.69,69.40,70.64,70.64,17064500
2017-08-31,70.71,71.69,70.56,71.18,71.18,20364000
2017-09-01,71.22,71.52,70.74,71.08,71.08,15247500
2017-09-05,70.76,71.10,69.18,69.92,69.92,19175500
2017-09-06,69.90,70.20,68.31,68.91,68.91,20457000
2017-09-07,69.20,70.50,68.69,70.12,70.12,21196000
2017-09-08,69.80,69.96,68.46,68.68,68.68,16317500
2017-09-11,70.27,72.74,70.00,72.74,72.74,38335500
2017-09-12,72.90,73.75,72.08,72.55,72.55,29864500
2017-09-13,72.76,73.61,71.92,73.25,73.25,20926000
2017-09-14,72.87,75.59,72.53,75.53,75.53,36012500
2017-09-15,74.90,76.00,74.54,75.96,75.96,27102500
2017-09-18,76.05,77.92,75.54,77.00,77.00,35940000
2017-09-19,76.00,76.48,74.71,75.02,75.02,32259500
2017-09-20,74.60,75.65,74.21,74.78,74.78,24595500
2017-09-21,74.98,75.37,72.90,73.30,73.30,23091000
2017-09-22,73.30,73.98,70.18,70.22,70.22,40797000
2017-09-25,70.63,71.49,68.58,69.00,69.00,38029500
2017-09-26,70.19,70.25,68.18,69.05,69.05,35781500
2017-09-27,69.98,70.30,68.10,68.19,68.19,30301500
2017-09-28,67.98,68.55,67.08,67.92,67.92,26598000
2017-09-29,68.37,68.94,67.72,68.22,68.22,25535500
2017-10-02,68.50,68.74,67.10,68.31,68.31,26434000
